"P","L","Ecoef","inv","Lcost","volcost","grpsz","N","expected_vol","Leader_payment","Non_Ldr_return","Ldr_return","Flwr_return","Acephalous_return","GrpBenefitToLdr","LdrNetBenefit","volunteering","LFReturnRatio"
0,7,1,0.1,0.5,2,5,100,0,0,30.5260593005785,3.2,5.7,5,1,-2.5,"none",0.56140350877193
1,7,1,0.1,0.5,2,5,100,0,0,30.5260593005785,4.1,6.7,6,0.900000000000002,-2.6,"none",0.611940298507463
3,7,1,0.1,0.5,2,5,100,0,0,30.5260593005785,5.9,8.7,8,0.699999999999996,-2.8,"none",0.67816091954023
7,7,1,0.1,0.5,2,5,100,0,0,30.5260593005785,9.5,12.7,12,0.299999999999997,-3.2,"none",0.748031496062992
12,7,1,0.1,0.5,2,5,100,0,0,30.5260593005785,14,17.7,17,-0.200000000000003,-3.7,"none",0.790960451977401
15,7,1,0.1,0.5,2,5,100,0,0,30.5260593005785,16.7,20.7,20,-0.5,-4,"none",0.806763285024155
0,12,1,0.1,0.5,2,5,100,0,0,30.5260593005785,3.7,6.2,5,3.5,-2.5,"none",0.596774193548387
1,12,1,0.1,0.5,2,5,100,0,0,30.5260593005785,4.6,7.2,6,3.4,-2.6,"none",0.638888888888889
3,12,1,0.1,0.5,2,5,100,0,0,30.5260593005785,6.4,9.2,8,3.2,-2.8,"none",0.695652173913044
7,12,1,0.1,0.5,2,5,100,0,0,30.5260593005785,10,13.2,12,2.8,-3.2,"none",0.757575757575758
12,12,1,0.1,0.5,2,5,100,0,0,30.5260593005785,14.5,18.2,17,2.3,-3.7,"none",0.796703296703297
15,12,1,0.1,0.5,2,5,100,0,0,30.5260593005785,17.2,21.2,20,2,-4,"none",0.811320754716981
0,15,1,0.1,0.5,2,5,100,0,0,30.5260593005785,4,6.5,5,5,-2.5,"none",0.615384615384615
1,15,1,0.1,0.5,2,5,100,0,0,30.5260593005785,4.9,7.5,6,4.9,-2.6,"none",0.653333333333333
3,15,1,0.1,0.5,2,5,100,0,0,30.5260593005785,6.7,9.5,8,4.7,-2.8,"none",0.705263157894737
7,15,1,0.1,0.5,2,5,100,0,0,30.5260593005785,10.3,13.5,12,4.3,-3.2,"none",0.762962962962963
12,15,1,0.1,0.5,2,5,100,0,0,30.5260593005785,14.8,18.5,17,3.8,-3.7,"none",0.8
15,15,1,0.1,0.5,2,5,100,0,0,30.5260593005785,17.5,21.5,20,3.5,-4,"none",0.813953488372093
0,1,0,0.3,0.5,2,5,100,0,0,30.5260593005785,2.8,5.3,5,-1,-2.5,"none",0.528301886792453
1,1,0,0.3,0.5,2,5,100,0,0,30.5260593005785,3.5,6.3,6,-1.3,-2.8,"none",0.555555555555556
3,1,0,0.3,0.5,2,5,100,0,0,30.5260593005785,4.9,8.3,8,-1.9,-3.4,"none",0.590361445783132
7,1,0,0.3,0.5,2,5,100,0,0,30.5260593005785,7.7,12.3,12,-3.09999999999999,-4.6,"none",0.626016260162601
12,1,0,0.3,0.5,2,5,100,0,0,30.5260593005785,11.2,17.3,17,-4.59999999999999,-6.1,"none",0.647398843930636
15,1,0,0.3,0.5,2,5,100,0,0,30.5260593005785,13.3,20.3,20,-5.5,-7,"none",0.655172413793103
0,3,0,0.3,0.5,2,5,100,0,0,30.5260593005785,3.4,5.9,5,2,-2.5,"none",0.576271186440678
1,3,0,0.3,0.5,2,5,100,0,0,30.5260593005785,4.1,6.9,6,1.7,-2.8,"none",0.594202898550725
3,3,0,0.3,0.5,2,5,100,0,0,30.5260593005785,5.5,8.9,8,1.1,-3.4,"none",0.617977528089888
7,3,0,0.3,0.5,2,5,100,0,0,30.5260593005785,8.3,12.9,12,-0.0999999999999943,-4.6,"none",0.643410852713178
12,3,0,0.3,0.5,2,5,100,0,0,30.5260593005785,11.8,17.9,17,-1.60000000000001,-6.1,"none",0.659217877094972
15,3,0,0.3,0.5,2,5,100,0,0,30.5260593005785,13.9,20.9,20,-2.5,-7,"none",0.665071770334928
0,7,0,0.3,0.5,2,5,100,0,0,30.5260593005785,4.6,7.1,5,8,-2.5,"none",0.647887323943662
1,7,0,0.3,0.5,2,5,100,0,0,30.5260593005785,5.3,8.1,6,7.7,-2.8,"none",0.654320987654321
3,7,0,0.3,0.5,2,5,100,0,0,30.5260593005785,6.7,10.1,8,7.09999999999999,-3.4,"none",0.663366336633663
7,7,0,0.3,0.5,2,5,100,0,0,30.5260593005785,9.5,14.1,12,5.90000000000001,-4.6,"none",0.673758865248227
12,7,0,0.3,0.5,2,5,100,0,0,30.5260593005785,13,19.1,17,4.40000000000001,-6.1,"none",0.680628272251309
15,7,0,0.3,0.5,2,5,100,0,0,30.5260593005785,15.1,22.1,20,3.5,-7,"none",0.683257918552036
0,12,0,0.3,0.5,2,5,100,0.0686126570388989,0,30.5260593005785,6.1,8.53881714220161,5,15.2552685688064,-2.43881714220161,"rare",0.714384662232877
1,12,0,0.3,0.5,2,5,100,0.0468592177355283,0,30.5260593005785,6.8,9.55961617908709,6,15.0384647163484,-2.75961617908709,"rare",0.711325629879982
3,12,0,0.3,0.5,2,5,100,0.00395854959936213,0,30.5260593005785,8.2,11.5968130500319,8,14.5872522001276,-3.39681305003189,"rare",0.707090815780414
7,12,0,0.3,0.5,2,5,100,0,0,30.5260593005785,11,15.6,12,13.4,-4.6,"none",0.705128205128205
12,12,0,0.3,0.5,2,5,100,0,0,30.5260593005785,14.5,20.6,17,11.9,-6.1,"none",0.703883495145631
15,12,0,0.3,0.5,2,5,100,0,0,30.5260593005785,16.6,23.6,20,11,-7,"none",0.703389830508475
0,15,0,0.3,0.5,2,5,100,0.112646465447934,0,30.5260593005785,7,9.39248773693576,5,19.569950947743,-2.39248773693576,"rare",0.745276458810018
1,15,0,0.3,0.5,2,5,100,0.0934873480390276,0,30.5260593005785,7.7,10.4133565939062,6,19.353426375625,-2.71335659390624,"rare",0.739434968020392
3,15,0,0.3,0.5,2,5,100,0.0559205997694624,0,30.5260593005785,9.1,12.4511154883432,8,18.904461953373,-3.35111548834324,"rare",0.730858211741706
7,15,0,0.3,0.5,2,5,100,0,0,30.5260593005785,11.9,16.5,12,17.9,-4.6,"none",0.721212121212121
12,15,0,0.3,0.5,2,5,100,0,0,30.5260593005785,15.4,21.5,17,16.4,-6.1,"none",0.716279069767442
15,15,0,0.3,0.5,2,5,100,0,0,30.5260593005785,17.5,24.5,20,15.5,-7,"none",0.714285714285714
0,1,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,2.8,5.3,5,-1,-2.5,"none",0.528301886792453
1,1,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,3.5,6.3,6,-1.3,-2.8,"none",0.555555555555556
3,1,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,4.9,8.3,8,-1.9,-3.4,"none",0.590361445783132
7,1,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,7.7,12.3,12,-3.09999999999999,-4.6,"none",0.626016260162601
12,1,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,11.2,17.3,17,-4.59999999999999,-6.1,"none",0.647398843930636
15,1,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,13.3,20.3,20,-5.5,-7,"none",0.655172413793103
0,3,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,3.4,5.9,5,2,-2.5,"none",0.576271186440678
1,3,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,4.1,6.9,6,1.7,-2.8,"none",0.594202898550725
3,3,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,5.5,8.9,8,1.1,-3.4,"none",0.617977528089888
7,3,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,8.3,12.9,12,-0.0999999999999943,-4.6,"none",0.643410852713178
12,3,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,11.8,17.9,17,-1.60000000000001,-6.1,"none",0.659217877094972
15,3,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,13.9,20.9,20,-2.5,-7,"none",0.665071770334928
0,7,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,4.6,7.1,5,8,-2.5,"none",0.647887323943662
1,7,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,5.3,8.1,6,7.7,-2.8,"none",0.654320987654321
3,7,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,6.7,10.1,8,7.09999999999999,-3.4,"none",0.663366336633663
7,7,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,9.5,14.1,12,5.90000000000001,-4.6,"none",0.673758865248227
12,7,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,13,19.1,17,4.40000000000001,-6.1,"none",0.680628272251309
15,7,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,15.1,22.1,20,3.5,-7,"none",0.683257918552036
0,12,0.1,0.3,0.5,2,5,100,0.0686126570388989,0,30.5260593005785,6.1,8.53881714220161,5,15.2552685688064,-2.43881714220161,"rare",0.714384662232877
1,12,0.1,0.3,0.5,2,5,100,0.0468592177355283,0,30.5260593005785,6.8,9.55961617908709,6,15.0384647163484,-2.75961617908709,"rare",0.711325629879982
3,12,0.1,0.3,0.5,2,5,100,0.00395854959936213,0,30.5260593005785,8.2,11.5968130500319,8,14.5872522001276,-3.39681305003189,"rare",0.707090815780414
7,12,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,11,15.6,12,13.4,-4.6,"none",0.705128205128205
12,12,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,14.5,20.6,17,11.9,-6.1,"none",0.703883495145631
15,12,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,16.6,23.6,20,11,-7,"none",0.703389830508475
0,15,0.1,0.3,0.5,2,5,100,0.112646465447934,0,30.5260593005785,7,9.39248773693576,5,19.569950947743,-2.39248773693576,"rare",0.745276458810018
1,15,0.1,0.3,0.5,2,5,100,0.0934873480390276,0,30.5260593005785,7.7,10.4133565939062,6,19.353426375625,-2.71335659390624,"rare",0.739434968020392
3,15,0.1,0.3,0.5,2,5,100,0.0559205997694624,0,30.5260593005785,9.1,12.4511154883432,8,18.904461953373,-3.35111548834324,"rare",0.730858211741706
7,15,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,11.9,16.5,12,17.9,-4.6,"none",0.721212121212121
12,15,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,15.4,21.5,17,16.4,-6.1,"none",0.716279069767442
15,15,0.1,0.3,0.5,2,5,100,0,0,30.5260593005785,17.5,24.5,20,15.5,-7,"none",0.714285714285714
0,1,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,2.8,5.3,5,-1,-2.5,"none",0.528301886792453
1,1,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,3.5,6.3,6,-1.3,-2.8,"none",0.555555555555556
3,1,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,4.9,8.3,8,-1.9,-3.4,"none",0.590361445783132
7,1,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,7.7,12.3,12,-3.09999999999999,-4.6,"none",0.626016260162601
12,1,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,11.2,17.3,17,-4.59999999999999,-6.1,"none",0.647398843930636
15,1,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,13.3,20.3,20,-5.5,-7,"none",0.655172413793103
0,3,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,3.4,5.9,5,2,-2.5,"none",0.576271186440678
1,3,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,4.1,6.9,6,1.7,-2.8,"none",0.594202898550725
3,3,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,5.5,8.9,8,1.1,-3.4,"none",0.617977528089888
7,3,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,8.3,12.9,12,-0.0999999999999943,-4.6,"none",0.643410852713178
12,3,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,11.8,17.9,17,-1.60000000000001,-6.1,"none",0.659217877094972
15,3,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,13.9,20.9,20,-2.5,-7,"none",0.665071770334928
0,7,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,4.6,7.1,5,8,-2.5,"none",0.647887323943662
1,7,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,5.3,8.1,6,7.7,-2.8,"none",0.654320987654321
3,7,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,6.7,10.1,8,7.09999999999999,-3.4,"none",0.663366336633663
7,7,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,9.5,14.1,12,5.90000000000001,-4.6,"none",0.673758865248227
12,7,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,13,19.1,17,4.40000000000001,-6.1,"none",0.680628272251309
15,7,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,15.1,22.1,20,3.5,-7,"none",0.683257918552036
0,12,0.4,0.3,0.5,2,5,100,0.164617022430381,4.47897988117358,30.5260593005785,6.99579597623472,7.53435723935332,5,12.133224933648,-0.538561263118605,"rare",0.928519282267955
1,12,0.4,0.3,0.5,2,5,100,0.157902601463724,5.26445612412048,30.5260593005785,7.85289122482409,8.3857960670959,6,11.3960754932077,-0.532904842271801,"rare",0.936451490352501
3,12,0.4,0.3,0.5,2,5,100,0.146698896981462,6.95636200204244,30.5260593005785,9.59127240040849,10.0613342413581,8,9.83660936584069,-0.470061840949564,"rare",0.953280367228302
7,12,0.4,0.3,0.5,2,5,100,0.117850063270217,10.3135893320958,30.5260593005785,13.0627178664192,13.4239088019838,12,6.75835307435423,-0.361190935564608,"rare",0.973093460266116
12,12,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,14.5,20.6,17,11.9,-6.1,"none",0.703883495145631
15,12,0.4,0.3,0.5,2,5,100,0,0,30.5260593005785,16.6,23.6,20,11,-7,"none",0.703389830508475
0,15,0.4,0.3,0.5,2,5,100,0.190370047989871,3.96100188763827,30.5260593005785,7.79220037752765,8.50387201747763,5,16.8076884474382,-0.711671639949976,"rare",0.916312047207753
1,15,0.4,0.3,0.5,2,5,100,0.186826020472076,4.81784626656823,30.5260593005785,8.66356925331364,9.33732084741727,6,16.0128526429827,-0.673751594103626,"rare",0.927843157034709
3,15,0.4,0.3,0.5,2,5,100,0.177866336755032,6.46123423907855,30.5260593005785,10.3922468478157,11.0206408436396,8,14.474810222374,-0.628393995823854,"rare",0.942980267233141
7,15,0.4,0.3,0.5,2,5,100,0.158041098238206,9.78443300152823,30.5260593005785,13.8568866003056,14.3816261200008,12,11.3833910803087,-0.524739519695119,"rare",0.963513199737173
12,15,0.4,0.3,0.5,2,5,100,0.126177887510308,13.9835897273861,30.5260593005785,18.1967179454772,18.5803548621778,17,7.51813739418861,-0.383636916700635,"rare",0.979352551684491
15,15,0.4,0.3,0.5,2,5,100,0.1,16.5168535908212,30.5260593005785,20.8033707181642,21.1030165966911,20,5.21543710492845,-0.299645878526825,"rare",0.985800803541338
0,1,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,2.8,5.3,5,-1,-2.5,"none",0.528301886792453
1,1,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,3.5,6.3,6,-1.3,-2.8,"none",0.555555555555556
3,1,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,4.9,8.3,8,-1.9,-3.4,"none",0.590361445783132
7,1,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,7.7,12.3,12,-3.09999999999999,-4.6,"none",0.626016260162601
12,1,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,11.2,17.3,17,-4.59999999999999,-6.1,"none",0.647398843930636
15,1,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,13.3,20.3,20,-5.5,-7,"none",0.655172413793103
0,3,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,3.4,5.9,5,2,-2.5,"none",0.576271186440678
1,3,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,4.1,6.9,6,1.7,-2.8,"none",0.594202898550725
3,3,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,5.5,8.9,8,1.1,-3.4,"none",0.617977528089888
7,3,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,8.3,12.9,12,-0.0999999999999943,-4.6,"none",0.643410852713178
12,3,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,11.8,17.9,17,-1.60000000000001,-6.1,"none",0.659217877094972
15,3,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,13.9,20.9,20,-2.5,-7,"none",0.665071770334928
0,7,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,4.6,7.1,5,8,-2.5,"none",0.647887323943662
1,7,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,5.3,8.1,6,7.7,-2.8,"none",0.654320987654321
3,7,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,6.7,10.1,8,7.09999999999999,-3.4,"none",0.663366336633663
7,7,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,9.5,14.1,12,5.90000000000001,-4.6,"none",0.673758865248227
12,7,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,13,19.1,17,4.40000000000001,-6.1,"none",0.680628272251309
15,7,0.9,0.3,0.5,2,5,100,0,0,30.5260593005785,15.1,22.1,20,3.5,-7,"none",0.683257918552036
0,12,0.9,0.3,0.5,2,5,100,0.260370047989871,3.06075775976354,30.5260593005785,8.24253043183448,7.68033664147967,5,13.9638769977532,0.562193790354803,"rare",1.07319910787745
1,12,0.9,0.3,0.5,2,5,100,0.256450977753668,3.37285922546843,30.5260593005785,9.1610014578279,8.62413996514773,6,13.6575613184188,0.536861492680163,"rare",1.0622510180551
3,12,0.9,0.3,0.5,2,5,100,0.252178481378712,4.0435519022966,30.5260593005785,11.0304863316076,10.4967291460243,8,13.0174029157046,0.533757185583367,"rare",1.05084985790888
7,12,0.9,0.3,0.5,2,5,100,0.238428769185964,5.32102024702339,30.5260593005785,14.7247141729164,14.2624810022982,12,11.7746381821092,0.462233170618177,"rare",1.03240902971536
12,12,0.9,0.3,0.5,2,5,100,0.223215136519363,6.96116986011449,30.5260593005785,19.3728189020801,18.9572359442319,17,10.2017626790076,0.415582957848283,"rare",1.02192212826125
15,12,0.9,0.3,0.5,2,5,100,0.212383835077109,7.93536134092772,30.5260593005785,22.1547529386494,21.7781562747011,20,9.26737803745382,0.376596663948295,"rare",1.01729240341552
0,15,0.9,0.3,0.5,2,5,100,0.292521490252978,3.1709159296511,30.5260593005785,9.21964115075577,8.50536553510399,5,18.2411032911717,0.714275615651784,"rare",1.08397941425372
1,15,0.9,0.3,0.5,2,5,100,0.29,3.49096542118067,30.5260593005785,10.1436757948265,9.44562786922823,6,17.9261872717394,0.698047925598239,"rare",1.07390169666458
3,15,0.9,0.3,0.5,2,5,100,0.285132406836511,4.13984660777627,30.5260593005785,11.9978926254434,11.3240412848667,8,17.2940577649103,0.673851340576656,"rare",1.05950625961398
7,15,0.9,0.3,0.5,2,5,100,0.275795944608121,5.44321906040361,30.5260593005785,15.7102533422825,15.0788618167687,12,16.0257006093573,0.631391525513839,"rare",1.04187262494916
12,15,0.9,0.3,0.5,2,5,100,0.263963989343008,7.0799480534781,30.5260593005785,20.3559636374347,19.7707472536916,17,14.438952652201,0.585216383743091,"rare",1.02960011456491
15,15,0.9,0.3,0.5,2,5,100,0.255442290429331,8.04891547373233,30.5260593005785,23.1342408316126,22.5905224313362,20,13.4963305569572,0.543718400276479,"rare",1.02406842966687
0,1,1,0.3,0.5,2,5,100,0,0,30.5260593005785,2.8,5.3,5,-1,-2.5,"none",0.528301886792453
1,1,1,0.3,0.5,2,5,100,0,0,30.5260593005785,3.5,6.3,6,-1.3,-2.8,"none",0.555555555555556
3,1,1,0.3,0.5,2,5,100,0,0,30.5260593005785,4.9,8.3,8,-1.9,-3.4,"none",0.590361445783132
7,1,1,0.3,0.5,2,5,100,0,0,30.5260593005785,7.7,12.3,12,-3.09999999999999,-4.6,"none",0.626016260162601
12,1,1,0.3,0.5,2,5,100,0,0,30.5260593005785,11.2,17.3,17,-4.59999999999999,-6.1,"none",0.647398843930636
15,1,1,0.3,0.5,2,5,100,0,0,30.5260593005785,13.3,20.3,20,-5.5,-7,"none",0.655172413793103
0,3,1,0.3,0.5,2,5,100,0,0,30.5260593005785,3.4,5.9,5,2,-2.5,"none",0.576271186440678
1,3,1,0.3,0.5,2,5,100,0,0,30.5260593005785,4.1,6.9,6,1.7,-2.8,"none",0.594202898550725
3,3,1,0.3,0.5,2,5,100,0,0,30.5260593005785,5.5,8.9,8,1.1,-3.4,"none",0.617977528089888
7,3,1,0.3,0.5,2,5,100,0,0,30.5260593005785,8.3,12.9,12,-0.0999999999999943,-4.6,"none",0.643410852713178
12,3,1,0.3,0.5,2,5,100,0,0,30.5260593005785,11.8,17.9,17,-1.60000000000001,-6.1,"none",0.659217877094972
15,3,1,0.3,0.5,2,5,100,0,0,30.5260593005785,13.9,20.9,20,-2.5,-7,"none",0.665071770334928
0,7,1,0.3,0.5,2,5,100,0,0,30.5260593005785,4.6,7.1,5,8,-2.5,"none",0.647887323943662
1,7,1,0.3,0.5,2,5,100,0,0,30.5260593005785,5.3,8.1,6,7.7,-2.8,"none",0.654320987654321
3,7,1,0.3,0.5,2,5,100,0,0,30.5260593005785,6.7,10.1,8,7.09999999999999,-3.4,"none",0.663366336633663
7,7,1,0.3,0.5,2,5,100,0,0,30.5260593005785,9.5,14.1,12,5.90000000000001,-4.6,"none",0.673758865248227
12,7,1,0.3,0.5,2,5,100,0,0,30.5260593005785,13,19.1,17,4.40000000000001,-6.1,"none",0.680628272251309
15,7,1,0.3,0.5,2,5,100,0,0,30.5260593005785,15.1,22.1,20,3.5,-7,"none",0.683257918552036
0,12,1,0.3,0.5,2,5,100,0.270991212101681,2.86479505956823,30.5260593005785,8.39183604765459,7.70241085281465,5,14.2014794589132,0.689425194839941,"rare",1.08950771492383
1,12,1,0.3,0.5,2,5,100,0.266748168084463,3.13610307463988,30.5260593005785,9.30888245971191,8.65503185777083,6,13.9290098907952,0.653850601941071,"rare",1.07554571868549
3,12,1,0.3,0.5,2,5,100,0.26284356229339,3.7362004604779,30.5260593005785,11.1889603683823,10.5412942894634,8,13.3541375262361,0.647666078918885,"rare",1.06144084977935
7,12,1,0.3,0.5,2,5,100,0.250370047989871,4.88259031477961,30.5260593005785,14.9060722518237,14.3317511472614,12,12.2330768408692,0.574321104562316,"rare",1.04007333777018
12,12,1,0.3,0.5,2,5,100,0.236376264531232,6.34992636749196,30.5260593005785,19.5799410939936,19.0598180662199,17,10.8192133588732,0.520123027773664,"rare",1.02728898177132
15,12,1,0.3,0.5,2,5,100,0.226685143437301,7.22239444335574,30.5260593005785,22.3779155546846,21.8998610205011,20,9.97735963668886,0.478054534183524,"rare",1.02182911269327
0,15,1,0.3,0.5,2,5,100,0.30286642644917,2.97338216426015,30.5260593005785,9.37870573140812,8.52713227843908,5,18.4872348451644,0.851573452969038,"rare",1.09986633549971
1,15,1,0.3,0.5,2,5,100,0.301450909163775,3.27528645652494,30.5260593005785,10.32022916522,9.46919891073023,6,18.1970248081409,0.851030254489723,"rare",1.08987352177441
3,15,1,0.3,0.5,2,5,100,0.29594817518309,3.84233131971209,30.5260593005785,12.1738650557697,11.3652439535144,8,17.6348408698272,0.80862110225528,"rare",1.07114859175594
7,15,1,0.3,0.5,2,5,100,0.28729557346056,5.01066534744497,30.5260593005785,15.908532277956,15.1462474306581,12,16.4935220005883,0.762284847297904,"rare",1.05032829753956
12,15,1,0.3,0.5,2,5,100,0.276487871663346,6.47740342297833,30.5260593005785,20.5819227383827,19.8708862615375,17,15.0654677845327,0.711036476845159,"rare",1.0357828265678
15,15,1,0.3,0.5,2,5,100,0.270941833892939,7.37378372338105,30.5260593005785,23.3990269787048,22.700693552252,20,14.2018011877128,0.698333426452869,"rare",1.0307626471784
0,1,0,0.6,0.5,2,5,100,0,0,30.5260593005785,3.1,5.6,5,0.5,-2.5,"none",0.553571428571428
1,1,0,0.6,0.5,2,5,100,0,0,30.5260593005785,3.5,6.6,6,-0.0999999999999979,-3.1,"none",0.53030303030303
3,1,0,0.6,0.5,2,5,100,0,0,30.5260593005785,4.3,8.6,8,-1.3,-4.3,"none",0.5
7,1,0,0.6,0.5,2,5,100,0,0,30.5260593005785,5.9,12.6,12,-3.7,-6.7,"none",0.468253968253968
12,1,0,0.6,0.5,2,5,100,0,0,30.5260593005785,7.9,17.6,17,-6.69999999999999,-9.7,"none",0.448863636363636
15,1,0,0.6,0.5,2,5,100,0,0,30.5260593005785,9.1,20.6,20,-8.5,-11.5,"none",0.441747572815534
0,3,0,0.6,0.5,2,5,100,0,0,30.5260593005785,4.3,6.8,5,6.5,-2.5,"none",0.632352941176471
1,3,0,0.6,0.5,2,5,100,0,0,30.5260593005785,4.7,7.8,6,5.9,-3.1,"none",0.602564102564103
3,3,0,0.6,0.5,2,5,100,0,0,30.5260593005785,5.5,9.8,8,4.7,-4.3,"none",0.561224489795918
7,3,0,0.6,0.5,2,5,100,0,0,30.5260593005785,7.1,13.8,12,2.3,-6.7,"none",0.514492753623188
12,3,0,0.6,0.5,2,5,100,0,0,30.5260593005785,9.1,18.8,17,-0.699999999999989,-9.7,"none",0.484042553191489
15,3,0,0.6,0.5,2,5,100,0,0,30.5260593005785,10.3,21.8,20,-2.5,-11.5,"none",0.472477064220183
0,7,0,0.6,0.5,2,5,100,0.0992614511148616,0,30.5260593005785,6.7,9.10718405937517,5,18.1287362375007,-2.40718405937517,"rare",0.735682946157528
1,7,0,0.6,0.5,2,5,100,0.0596299520101293,0,30.5260593005785,7.1,10.1475687860004,6,17.6902751440017,-3.04756878600042,"rare",0.699674981242321
3,7,0,0.6,0.5,2,5,100,0,0,30.5260593005785,7.9,12.2,8,16.7,-4.3,"none",0.647540983606557
7,7,0,0.6,0.5,2,5,100,0,0,30.5260593005785,9.5,16.2,12,14.3,-6.7,"none",0.58641975308642
12,7,0,0.6,0.5,2,5,100,0,0,30.5260593005785,11.5,21.2,17,11.3,-9.7,"none",0.542452830188679
15,7,0,0.6,0.5,2,5,100,0,0,30.5260593005785,12.7,24.2,20,9.5,-11.5,"none",0.524793388429752
0,12,0,0.6,0.5,2,5,100,0.197613002984193,0,30.5260593005785,9.7,11.986099065124,5,32.6443962604958,-2.28609906512396,"rare",0.80927080172599
1,12,0,0.6,0.5,2,5,100,0.168382300086162,0,30.5260593005785,10.1,13.0253041669831,6,32.2012166679323,-2.92530416698308,"rare",0.775413753914613
3,12,0,0.6,0.5,2,5,100,0.112581479129591,0,30.5260593005785,10.9,15.0925604087529,8,31.2702416350114,-4.19256040875285,"rare",0.72221012901685
7,12,0,0.6,0.5,2,5,100,0.00872878827598378,0,30.5260593005785,12.5,19.192918881438,12,29.2716755257519,-6.69291888143797,"rare",0.651281864796975
12,12,0,0.6,0.5,2,5,100,0,0,30.5260593005785,14.5,24.2,17,26.3,-9.7,"none",0.599173553719008
15,12,0,0.6,0.5,2,5,100,0,0,30.5260593005785,15.7,27.2,20,24.5,-11.5,"none",0.577205882352941
0,15,0,0.6,0.5,2,5,100,0.234680037162619,0,30.5260593005785,11.5,13.7323699175581,5,41.4294796702322,-2.23236991755806,"rare",0.837437388377969
1,15,0,0.6,0.5,2,5,100,0.208624443769113,0,30.5260593005785,11.9,14.7706081780377,6,40.9824327121507,-2.87060817803767,"rare",0.805654029716531
3,15,0,0.6,0.5,2,5,100,0.159155981761183,0,30.5260593005785,12.7,16.8371052030877,8,40.0484208123508,-4.1371052030877,"rare",0.754286431474633
7,15,0,0.6,0.5,2,5,100,0.0681377723559361,0,30.5260593005785,14.3,20.9392856180159,12,38.0571424720637,-6.63928561801594,"rare",0.682926832408095
12,15,0,0.6,0.5,2,5,100,0,0,30.5260593005785,16.3,26,17,35.3,-9.7,"none",0.626923076923077
