"P","L","Ecoef","Lcost","volcost","grpsz","N","expected_vol","Leader_payment","Leader_inv","Non_Ldr_return","Ldr_return","Flwr_return","Acephalous_return"
15,15,1,2,0.5,5,100,0.119115262908571,4.89540202991347,0.258272552352057,20.3121699752322,21.4163216239308,20.461361962563,20
0,1,0,0,1,5,100,0,0,0,20.3121699752322,4.1,5.1,5
1,1,0,0,1,5,100,0,0,0,20.3121699752322,5,6.1,6
3,1,0,0,1,5,100,0,0,0,20.3121699752322,6.8,8.1,8
7,1,0,0,1,5,100,0,0,0,20.3121699752322,10.4,12.1,12
12,1,0,0,1,5,100,0,0,0,20.3121699752322,14.9,17.1,17
15,1,0,0,1,5,100,0,0,0,20.3121699752322,17.6,20.1,20
0,3,0,0,1,5,100,0.0759643135077342,0,0.762516496991506,20.3121699752322,4.3,5.22403568649227,5
1,3,0,0,1,5,100,0.0232904542462327,0,0.835942395770859,20.3121699752322,5.2,6.27670954575377,6
3,3,0,0,1,5,100,0,0,0,20.3121699752322,7,8.3,8
7,3,0,0,1,5,100,0,0,0,20.3121699752322,10.6,12.3,12
12,3,0,0,1,5,100,0,0,0,20.3121699752322,15.1,17.3,17
15,3,0,0,1,5,100,0,0,0,20.3121699752322,17.8,20.3,20
0,7,0,0,1,5,100,0.184540978627823,0,0.667052790773759,20.3121699752322,4.7,5.51545902137218,5
1,7,0,0,1,5,100,0.140675006063682,0,0.677914508812823,20.3121699752322,5.6,6.55932499393632,6
3,7,0,0,1,5,100,0.0645953592724702,0,0.721204407722487,20.3121699752322,7.4,8.63540464072753,8
7,7,0,0,1,5,100,0,0,0,20.3121699752322,11,12.7,12
12,7,0,0,1,5,100,0,0,0,20.3121699752322,15.5,17.7,17
15,7,0,0,1,5,100,0,0,0,20.3121699752322,18.2,20.7,20
0,12,0,0,1,5,100,0.256551984871243,0,0.628923310846297,20.3121699752322,5.2,5.94344801512876,5
1,12,0,0,1,5,100,0.221424237538473,0,0.631099308889987,20.3121699752322,6.1,6.97857576246153,6
3,12,0,0,1,5,100,0.159116843329233,0,0.640511368109354,20.3121699752322,7.9,9.04088315667077,8
7,12,0,0,1,5,100,0.0565556393270277,0,0.693839812856328,20.3121699752322,11.5,13.143444360673,12
12,12,0,0,1,5,100,0,0,0,20.3121699752322,16,18.2,17
15,12,0,0,1,5,100,0,0,0,20.3121699752322,18.7,21.2,20
0,15,0,0,1,5,100,0.28570793612754,0,0.61656163489189,20.3121699752322,5.5,6.21429206387246,5
1,15,0,0,1,5,100,0.253784044360786,0,0.617033140770976,20.3121699752322,6.4,7.24621595563921,6
3,15,0,0,1,5,100,0.197133858913186,0,0.621415673700484,20.3121699752322,8.2,9.30286614108681,8
7,15,0,0,1,5,100,0.102481296419924,0,0.646020006604696,20.3121699752322,11.8,13.3975187035801,12
12,15,0,0,1,5,100,0.0118935051632719,0,0.784605915708593,20.3121699752322,16.3,18.4881064948367,17
15,15,0,0,1,5,100,0,0,0,20.3121699752322,19,21.5,20
0,1,0.1,0,1,5,100,0,0,0,20.3121699752322,4.1,5.1,5
1,1,0.1,0,1,5,100,0,0,0,20.3121699752322,5,6.1,6
3,1,0.1,0,1,5,100,0,0,0,20.3121699752322,6.8,8.1,8
7,1,0.1,0,1,5,100,0,0,0,20.3121699752322,10.4,12.1,12
12,1,0.1,0,1,5,100,0,0,0,20.3121699752322,14.9,17.1,17
15,1,0.1,0,1,5,100,0,0,0,20.3121699752322,17.6,20.1,20
0,3,0.1,0,1,5,100,0.0759643135077342,0,0.762516496991506,20.3121699752322,4.3,5.22403568649227,5
1,3,0.1,0,1,5,100,0.0232904542462327,0,0.835942395770859,20.3121699752322,5.2,6.27670954575377,6
3,3,0.1,0,1,5,100,0,0,0,20.3121699752322,7,8.3,8
7,3,0.1,0,1,5,100,0,0,0,20.3121699752322,10.6,12.3,12
12,3,0.1,0,1,5,100,0,0,0,20.3121699752322,15.1,17.3,17
15,3,0.1,0,1,5,100,0,0,0,20.3121699752322,17.8,20.3,20
0,7,0.1,0,1,5,100,0.184540978627823,0,0.667052790773759,20.3121699752322,4.7,5.51545902137218,5
1,7,0.1,0,1,5,100,0.140675006063682,0,0.677914508812823,20.3121699752322,5.6,6.55932499393632,6
3,7,0.1,0,1,5,100,0.0645953592724702,0,0.721204407722487,20.3121699752322,7.4,8.63540464072753,8
7,7,0.1,0,1,5,100,0,0,0,20.3121699752322,11,12.7,12
12,7,0.1,0,1,5,100,0,0,0,20.3121699752322,15.5,17.7,17
15,7,0.1,0,1,5,100,0,0,0,20.3121699752322,18.2,20.7,20
0,12,0.1,0,1,5,100,0.256551984871243,0,0.628923310846297,20.3121699752322,5.2,5.94344801512876,5
1,12,0.1,0,1,5,100,0.221424237538473,0,0.631099308889987,20.3121699752322,6.1,6.97857576246153,6
3,12,0.1,0,1,5,100,0.159116843329233,0,0.640511368109354,20.3121699752322,7.9,9.04088315667077,8
7,12,0.1,0,1,5,100,0.0565556393270277,0,0.693839812856328,20.3121699752322,11.5,13.143444360673,12
12,12,0.1,0,1,5,100,0,0,0,20.3121699752322,16,18.2,17
15,12,0.1,0,1,5,100,0,0,0,20.3121699752322,18.7,21.2,20
0,15,0.1,0,1,5,100,0.28570793612754,0,0.61656163489189,20.3121699752322,5.5,6.21429206387246,5
1,15,0.1,0,1,5,100,0.253784044360786,0,0.617033140770976,20.3121699752322,6.4,7.24621595563921,6
3,15,0.1,0,1,5,100,0.197133858913186,0,0.621415673700484,20.3121699752322,8.2,9.30286614108681,8
7,15,0.1,0,1,5,100,0.102481296419924,0,0.646020006604696,20.3121699752322,11.8,13.3975187035801,12
12,15,0.1,0,1,5,100,0.0118935051632719,0,0.784605915708593,20.3121699752322,16.3,18.4881064948367,17
15,15,0.1,0,1,5,100,0,0,0,20.3121699752322,19,21.5,20
0,1,0.4,0,1,5,100,0.000212954506256517,0.38088908635068,0.98978410295379,20.3121699752322,4.17617781727014,5.02360922822361,5
1,1,0.4,0,1,5,100,0,0,0,20.3121699752322,5,6.1,6
3,1,0.4,0,1,5,100,0,0,0,20.3121699752322,6.8,8.1,8
7,1,0.4,0,1,5,100,0,0,0,20.3121699752322,10.4,12.1,12
12,1,0.4,0,1,5,100,0,0,0,20.3121699752322,14.9,17.1,17
15,1,0.4,0,1,5,100,0,0,0,20.3121699752322,17.6,20.1,20
0,3,0.4,0,1,5,100,0.0759643135077342,0,0.762516496991506,20.3121699752322,4.3,5.22403568649227,5
1,3,0.4,0,1,5,100,0.0232904542462327,0,0.835942395770859,20.3121699752322,5.2,6.27670954575377,6
3,3,0.4,0,1,5,100,0,0,0,20.3121699752322,7,8.3,8
7,3,0.4,0,1,5,100,0,0,0,20.3121699752322,10.6,12.3,12
12,3,0.4,0,1,5,100,0,0,0,20.3121699752322,15.1,17.3,17
15,3,0.4,0,1,5,100,0,0,0,20.3121699752322,17.8,20.3,20
0,7,0.4,0,1,5,100,0.184540978627823,0,0.667052790773759,20.3121699752322,4.7,5.51545902137218,5
1,7,0.4,0,1,5,100,0.140675006063682,0,0.677914508812823,20.3121699752322,5.6,6.55932499393632,6
3,7,0.4,0,1,5,100,0.0645953592724702,0,0.721204407722487,20.3121699752322,7.4,8.63540464072753,8
7,7,0.4,0,1,5,100,0,0,0,20.3121699752322,11,12.7,12
12,7,0.4,0,1,5,100,0,0,0,20.3121699752322,15.5,17.7,17
15,7,0.4,0,1,5,100,0,0,0,20.3121699752322,18.2,20.7,20
0,12,0.4,0,1,5,100,0.256551984871243,0,0.628923310846297,20.3121699752322,5.2,5.94344801512876,5
1,12,0.4,0,1,5,100,0.221424237538473,0,0.631099308889987,20.3121699752322,6.1,6.97857576246153,6
3,12,0.4,0,1,5,100,0.159116843329233,0,0.640511368109354,20.3121699752322,7.9,9.04088315667077,8
7,12,0.4,0,1,5,100,0.0565556393270277,0,0.693839812856328,20.3121699752322,11.5,13.143444360673,12
12,12,0.4,0,1,5,100,0,0,0,20.3121699752322,16,18.2,17
15,12,0.4,0,1,5,100,0,0,0,20.3121699752322,18.7,21.2,20
0,15,0.4,0,1,5,100,0.28570793612754,0,0.61656163489189,20.3121699752322,5.5,6.21429206387246,5
1,15,0.4,0,1,5,100,0.253784044360786,0,0.617033140770976,20.3121699752322,6.4,7.24621595563921,6
3,15,0.4,0,1,5,100,0.197133858913186,0,0.621415673700484,20.3121699752322,8.2,9.30286614108681,8
7,15,0.4,0,1,5,100,0.102481296419924,0,0.646020006604696,20.3121699752322,11.8,13.3975187035801,12
12,15,0.4,0,1,5,100,0.0411024319620211,3.83730884428826,0.597307961033612,20.3121699752322,17.0674617688577,17.6914357991803,17
15,15,0.4,0,1,5,100,0.0117082293753336,6.41015602749323,0.172212879890171,20.3121699752322,20.2820312054986,20.206260565126,20
0,1,0.9,0,1,5,100,0.00430555895864435,0.323177673860637,0.936258255134462,20.3121699752322,4.32622437170245,5.03105890626923,5
1,1,0.9,0,1,5,100,0,0,0,20.3121699752322,5,6.1,6
3,1,0.9,0,1,5,100,0,0,0,20.3121699752322,6.8,8.1,8
7,1,0.9,0,1,5,100,0,0,0,20.3121699752322,10.4,12.1,12
12,1,0.9,0,1,5,100,0,0,0,20.3121699752322,14.9,17.1,17
15,1,0.9,0,1,5,100,0,0,0,20.3121699752322,17.6,20.1,20
0,3,0.9,0,1,5,100,0.0759643135077342,0,0.762516496991506,20.3121699752322,4.3,5.22403568649227,5
1,3,0.9,0,1,5,100,0.040706917452274,0.341846598888975,0.784052309189026,20.3121699752322,5.43929261922228,6.19092376276993,6
3,3,0.9,0,1,5,100,0,0,0,20.3121699752322,7,8.3,8
7,3,0.9,0,1,5,100,0,0,0,20.3121699752322,10.6,12.3,12
12,3,0.9,0,1,5,100,0,0,0,20.3121699752322,15.1,17.3,17
15,3,0.9,0,1,5,100,0,0,0,20.3121699752322,17.8,20.3,20
0,7,0.9,0,1,5,100,0.184540978627823,0,0.667052790773759,20.3121699752322,4.7,5.51545902137218,5
1,7,0.9,0,1,5,100,0.140675006063682,0,0.677914508812823,20.3121699752322,5.6,6.55932499393632,6
3,7,0.9,0,1,5,100,0.0933615428955245,0.556898107824381,0.666645017516595,20.3121699752322,7.78982867547707,8.4952588355396,8
7,7,0.9,0,1,5,100,0.0542570129865834,2.20225025567903,0.318988780592629,20.3121699752322,12.5415751789753,12.2052929358776,12
12,7,0.9,0,1,5,100,0.0137026672277361,2.79891887226005,0.101667025297593,20.3121699752322,17.459243210582,17.1265135583203,17
15,7,0.9,0,1,5,100,0.00608190364614293,2.98136338177212,0.092540192368824,20.3121699752322,20.2869543672405,20.0976454199994,20
0,12,0.9,0,1,5,100,0.256551984871243,0,0.628923310846297,20.3121699752322,5.2,5.94344801512876,5
1,12,0.9,0,1,5,100,0.221424237538473,0,0.631099308889987,20.3121699752322,6.1,6.97857576246153,6
3,12,0.9,0,1,5,100,0.159132058462205,0.000251214637055347,0.640490788428927,20.3121699752322,7.90017585024594,9.04081769861038,8
7,12,0.9,0,1,5,100,0.137383556420992,1.62849110114629,0.523195761681962,20.3121699752322,12.6399437708024,12.7369182233498,12
12,12,0.9,0,1,5,100,0.0920427608903058,3.14325404722702,0.291780598568817,20.3121699752322,18.2002778330589,17.4793064296643,17
15,12,0.9,0,1,5,100,0.0610403578140729,3.71884280306123,0.142140810283028,20.3121699752322,21.3031899621429,20.3951910815737,20
0,15,0.9,0,1,5,100,0.28570793612754,0,0.61656163489189,20.3121699752322,5.5,6.21429206387246,5
1,15,0.9,0,1,5,100,0.253784044360786,0,0.617033140770976,20.3121699752322,6.4,7.24621595563921,6
3,15,0.9,0,1,5,100,0.197133858913186,0,0.621415673700484,20.3121699752322,8.2,9.30286614108681,8
7,15,0.9,0,1,5,100,0.16900276798806,1.39883636480417,0.543713835212015,20.3121699752322,12.7791854553629,13.0512299590511,12
12,15,0.9,0,1,5,100,0.132043964073896,2.86105469714499,0.399379838915582,20.3121699752322,18.3027382880015,17.7957450964971,17
15,15,0.9,0,1,5,100,0.109517371553357,3.73952609275665,0.280280777638422,20.3121699752322,21.6176682649297,20.6425774098953,20
0,1,1,0,1,5,100,0.00543436192168967,0.312192212239889,0.927741555080803,20.3121699752322,4.34975376979191,5.03212719563033,5
1,1,1,0,1,5,100,0,0,0,20.3121699752322,5,6.1,6
3,1,1,0,1,5,100,0,0,0,20.3121699752322,6.8,8.1,8
7,1,1,0,1,5,100,0,0,0,20.3121699752322,10.4,12.1,12
12,1,1,0,1,5,100,0,0,0,20.3121699752322,14.9,17.1,17
15,1,1,0,1,5,100,0,0,0,20.3121699752322,17.6,20.1,20
0,3,1,0,1,5,100,0.0759643135077342,0,0.762516496991506,20.3121699752322,4.3,5.22403568649227,5
1,3,1,0,1,5,100,0.0448007731374873,0.35883261734994,0.773412614847208,20.3121699752322,5.48706609387995,6.18343270339252,6
3,3,1,0,1,5,100,0,0,0,20.3121699752322,7,8.3,8
7,3,1,0,1,5,100,0,0,0,20.3121699752322,10.6,12.3,12
12,3,1,0,1,5,100,0,0,0,20.3121699752322,15.1,17.3,17
15,3,1,0,1,5,100,0,0,0,20.3121699752322,17.8,20.3,20
0,7,1,0,1,5,100,0.184540978627823,0,0.667052790773759,20.3121699752322,4.7,5.51545902137218,5
1,7,1,0,1,5,100,0.140675006063682,0,0.677914508812823,20.3121699752322,5.6,6.55932499393632,6
3,7,1,0,1,5,100,0.10233351267485,0.617451472246023,0.651005666887521,20.3121699752322,7.89396117779682,8.47417619287594,8
7,7,1,0,1,5,100,0.0649160360871613,2.03898143109197,0.322658934655442,20.3121699752322,12.6311851448736,12.2272876776944,12
12,7,1,0,1,5,100,0.0206973403381604,2.62794833747967,0.104395276695091,20.3121699752322,17.6023586699837,17.1537129921659,17
15,7,1,0,1,5,100,0.0117407937122823,2.80001241320343,0.0922714934588871,20.3121699752322,20.4400099305627,20.128256723647,20
0,12,1,0,1,5,100,0.256551984871243,0,0.628923310846297,20.3121699752322,5.2,5.94344801512876,5
1,12,1,0,1,5,100,0.221424237538473,0,0.631099308889987,20.3121699752322,6.1,6.97857576246153,6
3,12,1,0,1,5,100,0.159131711532488,0.000216081376037189,0.64049108734905,20.3121699752322,7.90017286510083,9.0408250721923,8
7,12,1,0,1,5,100,0.147578091425345,1.57044383154165,0.509537657901374,20.3121699752322,12.7563550652333,12.7383331422663,12
12,12,1,0,1,5,100,0.105776255006398,2.95554678660188,0.295338188695413,20.3121699752322,18.3644374292815,17.5031143876732,17
15,12,1,0,1,5,100,0.0751412111151842,3.52730055484276,0.151754758201319,20.3121699752322,21.5218404438742,20.4193986779163,20
0,15,1,0,1,5,100,0.28570793612754,0,0.61656163489189,20.3121699752322,5.5,6.21429206387246,5
1,15,1,0,1,5,100,0.253784044360786,0,0.617033140770976,20.3121699752322,6.4,7.24621595563921,6
3,15,1,0,1,5,100,0.197133858913186,0,0.621415673700484,20.3121699752322,8.2,9.30286614108681,8
7,15,1,0,1,5,100,0.179528837673108,1.38726257617298,0.53044179378553,20.3121699752322,12.9098100609384,13.0430186470923,12
12,15,1,0,1,5,100,0.14413972702284,2.70739832367008,0.391410615279472,20.3121699752322,18.4659186589361,17.8143806082431,17
15,15,1,0,1,5,100,0.122806899705463,3.49946432021498,0.282536702833825,20.3121699752322,21.799571456172,20.6773002362515,20
0,1,0,0.5,1,5,100,0,0,0,20.3121699752322,3.6,5.1,5
1,1,0,0.5,1,5,100,0,0,0,20.3121699752322,4.5,6.1,6
3,1,0,0.5,1,5,100,0,0,0,20.3121699752322,6.3,8.1,8
7,1,0,0.5,1,5,100,0,0,0,20.3121699752322,9.9,12.1,12
12,1,0,0.5,1,5,100,0,0,0,20.3121699752322,14.4,17.1,17
15,1,0,0.5,1,5,100,0,0,0,20.3121699752322,17.1,20.1,20
0,3,0,0.5,1,5,100,0.0380157591015238,0,0.832160256694576,20.3121699752322,3.8,5.26198424089848,5
1,3,0,0.5,1,5,100,0.0040514608203806,0,0.93406917507732,20.3121699752322,4.7,6.29594853917962,6
3,3,0,0.5,1,5,100,0,0,0,20.3121699752322,6.5,8.3,8
7,3,0,0.5,1,5,100,0,0,0,20.3121699752322,10.1,12.3,12
12,3,0,0.5,1,5,100,0,0,0,20.3121699752322,14.6,17.3,17
15,3,0,0.5,1,5,100,0,0,0,20.3121699752322,17.3,20.3,20
0,7,0,0.5,1,5,100,0.144150608315183,0,0.703622206818007,20.3121699752322,4.2,5.55584939168482,5
1,7,0,0.5,1,5,100,0.105175471063578,0,0.720357997268999,20.3121699752322,5.1,6.59482452893642,6
3,7,0,0.5,1,5,100,0.0398260804862192,0,0.781455123037985,20.3121699752322,6.9,8.66017391951378,8
7,7,0,0.5,1,5,100,0,0,0,20.3121699752322,10.5,12.7,12
12,7,0,0.5,1,5,100,0,0,0,20.3121699752322,15,17.7,17
15,7,0,0.5,1,5,100,0,0,0,20.3121699752322,17.7,20.7,20
0,12,0,0.5,1,5,100,0.220134313011923,0,0.65357697762162,20.3121699752322,4.7,5.97986568698808,5
1,12,0,0.5,1,5,100,0.188012097856666,0,0.658204088298029,20.3121699752322,5.6,7.01198790214333,6
3,12,0,0.5,1,5,100,0.130827138219271,0,0.673354882289071,20.3121699752322,7.4,9.06917286178073,8
7,12,0,0.5,1,5,100,0.0386752273436372,0,0.747732857429247,20.3121699752322,11,13.1613247726564,12
12,12,0,0.5,1,5,100,0,0,0,20.3121699752322,15.5,18.2,17
15,12,0,0.5,1,5,100,0,0,0,20.3121699752322,18.2,21.2,20
0,15,0,0.5,1,5,100,0.251370043730169,0,0.637444847630983,20.3121699752322,5,6.24862995626983,5
1,15,0,0.5,1,5,100,0.221992769627377,0,0.639791354173471,20.3121699752322,5.9,7.27800723037262,6
3,15,0,0.5,1,5,100,0.169520380199355,0,0.648029926607071,20.3121699752322,7.7,9.33047961980064,8
7,15,0,0.5,1,5,100,0.0819771717670882,0,0.683961052497956,20.3121699752322,11.3,13.4180228282329,12
12,15,0,0.5,1,5,100,0.00449146457631408,0,0.869689137990905,20.3121699752322,15.8,18.4955085354237,17
15,15,0,0.5,1,5,100,0,0,0,20.3121699752322,18.5,21.5,20
0,1,0.1,0.5,1,5,100,0,0,0,20.3121699752322,3.6,5.1,5
1,1,0.1,0.5,1,5,100,0,0,0,20.3121699752322,4.5,6.1,6
3,1,0.1,0.5,1,5,100,0,0,0,20.3121699752322,6.3,8.1,8
7,1,0.1,0.5,1,5,100,0,0,0,20.3121699752322,9.9,12.1,12
12,1,0.1,0.5,1,5,100,0,0,0,20.3121699752322,14.4,17.1,17
15,1,0.1,0.5,1,5,100,0,0,0,20.3121699752322,17.1,20.1,20
0,3,0.1,0.5,1,5,100,0.0380157591015238,0,0.832160256694576,20.3121699752322,3.8,5.26198424089848,5
1,3,0.1,0.5,1,5,100,0.0040514608203806,0,0.93406917507732,20.3121699752322,4.7,6.29594853917962,6
3,3,0.1,0.5,1,5,100,0,0,0,20.3121699752322,6.5,8.3,8
7,3,0.1,0.5,1,5,100,0,0,0,20.3121699752322,10.1,12.3,12
12,3,0.1,0.5,1,5,100,0,0,0,20.3121699752322,14.6,17.3,17
15,3,0.1,0.5,1,5,100,0,0,0,20.3121699752322,17.3,20.3,20
0,7,0.1,0.5,1,5,100,0.144150608315183,0,0.703622206818007,20.3121699752322,4.2,5.55584939168482,5
1,7,0.1,0.5,1,5,100,0.105175471063578,0,0.720357997268999,20.3121699752322,5.1,6.59482452893642,6
3,7,0.1,0.5,1,5,100,0.0398260804862192,0,0.781455123037985,20.3121699752322,6.9,8.66017391951378,8
7,7,0.1,0.5,1,5,100,0,0,0,20.3121699752322,10.5,12.7,12
12,7,0.1,0.5,1,5,100,0,0,0,20.3121699752322,15,17.7,17
15,7,0.1,0.5,1,5,100,0,0,0,20.3121699752322,17.7,20.7,20
0,12,0.1,0.5,1,5,100,0.220134313011923,0,0.65357697762162,20.3121699752322,4.7,5.97986568698808,5
1,12,0.1,0.5,1,5,100,0.188012097856666,0,0.658204088298029,20.3121699752322,5.6,7.01198790214333,6
3,12,0.1,0.5,1,5,100,0.130827138219271,0,0.673354882289071,20.3121699752322,7.4,9.06917286178073,8
7,12,0.1,0.5,1,5,100,0.0386752273436372,0,0.747732857429247,20.3121699752322,11,13.1613247726564,12
12,12,0.1,0.5,1,5,100,0,0,0,20.3121699752322,15.5,18.2,17
15,12,0.1,0.5,1,5,100,0,0,0,20.3121699752322,18.2,21.2,20
0,15,0.1,0.5,1,5,100,0.251370043730169,0,0.637444847630983,20.3121699752322,5,6.24862995626983,5
1,15,0.1,0.5,1,5,100,0.221992769627377,0,0.639791354173471,20.3121699752322,5.9,7.27800723037262,6
3,15,0.1,0.5,1,5,100,0.169520380199355,0,0.648029926607071,20.3121699752322,7.7,9.33047961980064,8
7,15,0.1,0.5,1,5,100,0.0819771717670882,0,0.683961052497956,20.3121699752322,11.3,13.4180228282329,12
12,15,0.1,0.5,1,5,100,0.00449146457631408,0,0.869689137990905,20.3121699752322,15.8,18.4955085354237,17
15,15,0.1,0.5,1,5,100,0,0,0,20.3121699752322,18.5,21.5,20
0,1,0.4,0.5,1,5,100,0,0,0,20.3121699752322,3.6,5.1,5
1,1,0.4,0.5,1,5,100,0,0,0,20.3121699752322,4.5,6.1,6
3,1,0.4,0.5,1,5,100,0,0,0,20.3121699752322,6.3,8.1,8
7,1,0.4,0.5,1,5,100,0,0,0,20.3121699752322,9.9,12.1,12
12,1,0.4,0.5,1,5,100,0,0,0,20.3121699752322,14.4,17.1,17
15,1,0.4,0.5,1,5,100,0,0,0,20.3121699752322,17.1,20.1,20
0,3,0.4,0.5,1,5,100,0.0380157591015238,0,0.832160256694576,20.3121699752322,3.8,5.26198424089848,5
1,3,0.4,0.5,1,5,100,0.00622396822097375,0.403626013911223,0.918061630987371,20.3121699752322,4.78072520278224,6.21305082899678,6
3,3,0.4,0.5,1,5,100,0,0,0,20.3121699752322,6.5,8.3,8
7,3,0.4,0.5,1,5,100,0,0,0,20.3121699752322,10.1,12.3,12
12,3,0.4,0.5,1,5,100,0,0,0,20.3121699752322,14.6,17.3,17
15,3,0.4,0.5,1,5,100,0,0,0,20.3121699752322,17.3,20.3,20
0,7,0.4,0.5,1,5,100,0.144150608315183,0,0.703622206818007,20.3121699752322,4.2,5.55584939168482,5
1,7,0.4,0.5,1,5,100,0.105175471063578,0,0.720357997268999,20.3121699752322,5.1,6.59482452893642,6
3,7,0.4,0.5,1,5,100,0.0398260804862192,0,0.781455123037985,20.3121699752322,6.9,8.66017391951378,8
7,7,0.4,0.5,1,5,100,0,0,0,20.3121699752322,10.5,12.7,12
12,7,0.4,0.5,1,5,100,0,0,0,20.3121699752322,15,17.7,17
15,7,0.4,0.5,1,5,100,0,0,0,20.3121699752322,17.7,20.7,20
0,12,0.4,0.5,1,5,100,0.220134313011923,0,0.65357697762162,20.3121699752322,4.7,5.97986568698808,5
1,12,0.4,0.5,1,5,100,0.188012097856666,0,0.658204088298029,20.3121699752322,5.6,7.01198790214333,6
3,12,0.4,0.5,1,5,100,0.130827138219271,0,0.673354882289071,20.3121699752322,7.4,9.06917286178073,8
7,12,0.4,0.5,1,5,100,0.0386752273436372,0,0.747732857429247,20.3121699752322,11,13.1613247726564,12
12,12,0.4,0.5,1,5,100,0,0,0,20.3121699752322,15.5,18.2,17
15,12,0.4,0.5,1,5,100,0,0,0,20.3121699752322,18.2,21.2,20
0,15,0.4,0.5,1,5,100,0.251370043730169,0,0.637444847630983,20.3121699752322,5,6.24862995626983,5
1,15,0.4,0.5,1,5,100,0.221992769627377,0,0.639791354173471,20.3121699752322,5.9,7.27800723037262,6
3,15,0.4,0.5,1,5,100,0.169520380199355,0,0.648029926607071,20.3121699752322,7.7,9.33047961980064,8
7,15,0.4,0.5,1,5,100,0.0819771717670882,0,0.683961052497956,20.3121699752322,11.3,13.4180228282329,12
12,15,0.4,0.5,1,5,100,0.0215667808949699,4.04216289484276,0.714513265523702,20.3121699752322,16.6084325789686,17.6700006401365,17
15,15,0.4,0.5,1,5,100,0,0,0,20.3121699752322,18.5,21.5,20
0,1,0.9,0.5,1,5,100,0,0,0,20.3121699752322,3.6,5.1,5
1,1,0.9,0.5,1,5,100,0,0,0,20.3121699752322,4.5,6.1,6
3,1,0.9,0.5,1,5,100,0,0,0,20.3121699752322,6.3,8.1,8
7,1,0.9,0.5,1,5,100,0,0,0,20.3121699752322,9.9,12.1,12
12,1,0.9,0.5,1,5,100,0,0,0,20.3121699752322,14.4,17.1,17
15,1,0.9,0.5,1,5,100,0,0,0,20.3121699752322,17.1,20.1,20
0,3,0.9,0.5,1,5,100,0.0424653549204751,0.0952600408024877,0.82299318473095,20.3121699752322,3.86668202856174,5.23848263691903,5
1,3,0.9,0.5,1,5,100,0.0235323418694226,0.687244815174389,0.838135376322413,20.3121699752322,5.18107137062207,6.1390186950957,6
3,3,0.9,0.5,1,5,100,0,0,0,20.3121699752322,6.5,8.3,8
7,3,0.9,0.5,1,5,100,0,0,0,20.3121699752322,10.1,12.3,12
12,3,0.9,0.5,1,5,100,0,0,0,20.3121699752322,14.6,17.3,17
15,3,0.9,0.5,1,5,100,0,0,0,20.3121699752322,17.3,20.3,20
0,7,0.9,0.5,1,5,100,0.144150608315183,0,0.703622206818007,20.3121699752322,4.2,5.55584939168482,5
1,7,0.9,0.5,1,5,100,0.105175471063578,0,0.720357997268999,20.3121699752322,5.1,6.59482452893642,6
3,7,0.9,0.5,1,5,100,0.0755390826149626,0.897283916056914,0.701786592072222,20.3121699752322,7.52809874123984,8.44500413417365,8
7,7,0.9,0.5,1,5,100,0.0348135495033462,2.68619382116044,0.309373620405768,20.3121699752322,12.3803356748123,12.1279476862646,12
12,7,0.9,0.5,1,5,100,0.00376745061402119,3.17874012197249,0.101759834951275,20.3121699752322,17.2251180853807,17.0604845249915,17
15,7,0.9,0.5,1,5,100,0,0,0,20.3121699752322,17.7,20.7,20
0,12,0.9,0.5,1,5,100,0.220134313011923,0,0.65357697762162,20.3121699752322,4.7,5.97986568698808,5
1,12,0.9,0.5,1,5,100,0.188012097856666,0,0.658204088298029,20.3121699752322,5.6,7.01198790214333,6
3,12,0.9,0.5,1,5,100,0.131571193055487,0.0184603863352674,0.67249609990512,20.3121699752322,7.41292227043469,9.06473672967746,8
7,12,0.9,0.5,1,5,100,0.124758134730018,2.10407910218424,0.544951407981033,20.3121699752322,12.472855371529,12.6544260448331,12
12,12,0.9,0.5,1,5,100,0.0775897762795502,3.62580658788314,0.293472255075953,20.3121699752322,18.0380646115182,17.3972489061438,17
15,12,0.9,0.5,1,5,100,0.0481416329669828,4.17942563499293,0.140665922055875,20.3121699752322,21.1255979444951,20.3159732400344,20
0,15,0.9,0.5,1,5,100,0.251370043730169,0,0.637444847630983,20.3121699752322,5,6.24862995626983,5
1,15,0.9,0.5,1,5,100,0.221992769627377,0,0.639791354173471,20.3121699752322,5.9,7.27800723037262,6
3,15,0.9,0.5,1,5,100,0.169530547698212,0.000173236513366265,0.648021386756407,20.3121699752322,7.70012126555936,9.33043480499911,8
7,15,0.9,0.5,1,5,100,0.157743405871932,1.86462462474777,0.56132559355141,20.3121699752322,12.6052372373234,12.9693316691785,12
12,15,0.9,0.5,1,5,100,0.11968012497349,3.3335009780123,0.412457087592025,20.3121699752322,18.1334506846086,17.713619679424,17
15,15,0.9,0.5,1,5,100,0.0966199755820045,4.22395368010647,0.283330362345363,20.3121699752322,21.4567675760745,20.5585892883967,20
0,1,1,0.5,1,5,100,0,0,0,20.3121699752322,3.6,5.1,5
1,1,1,0.5,1,5,100,0,0,0,20.3121699752322,4.5,6.1,6
3,1,1,0.5,1,5,100,0,0,0,20.3121699752322,6.3,8.1,8
